leaf_id,parent_id,x,y,z,P,Sw,Sg
2005,373,687.5,412.5,62.5,200,0.2,0.05
2006,373,662.5,437.5,62.5,200,0.2,0.05
2007,373,687.5,437.5,62.5,200,0.2,0.05
2008,373,662.5,412.5,87.5,200,0.2,0.05
2009,373,687.5,412.5,87.5,200,0.2,0.05
2010,373,662.5,437.5,87.5,200,0.2,0.05
2011,373,687.5,437.5,87.5,200,0.2,0.05
2012,374,712.5,412.5,62.5,200,0.2,0.05
2013,374,737.5,412.5,62.5,200,0.2,0.05
2014,374,712.5,437.5,62.5,200,0.2,0.05
2015,374,737.5,437.5,62.5,200,0.2,0.05
2016,374,712.5,412.5,87.5,200,0.2,0.05
2017,374,737.5,412.5,87.5,200,0.2,0.05
2018,374,712.5,437.5,87.5,200,0.2,0.05
2019,374,737.5,437.5,87.5,200,0.2,0.05
2020,375,762.5,412.5,62.5,200,0.2,0.05
2021,375,787.5,412.5,62.5,200,0.2,0.05
2022,375,762.5,437.5,62.5,200,0.2,0.05
2023,375,787.5,437.5,62.5,200,0.2,0.05
2024,375,762.5,412.5,87.5,200,0.2,0.05
2025,375,787.5,412.5,87.5,200,0.2,0.05
2026,375,762.5,437.5,87.5,200,0.2,0.05
2027,375,787.5,437.5,87.5,200,0.2,0.05
2028,376,812.5,412.5,62.5,200,0.2,0.05
2029,376,837.5,412.5,62.5,200,0.2,0.05
2030,376,812.5,437.5,62.5,200,0.2,0.05
2031,376,837.5,437.5,62.5,200,0.2,0.05
2032,376,812.5,412.5,87.5,200,0.2,0.05
2033,376,837.5,412.5,87.5,200,0.2,0.05
2034,376,812.5,437.5,87.5,200,0.2,0.05
2035,376,837.5,437.5,87.5,200,0.2,0.05
2036,377,862.5,412.5,62.5,200,0.2,0.05
2037,377,887.5,412.5,62.5,200,0.2,0.05
2038,377,862.5,437.5,62.5,200,0.2,0.05
2039,377,887.5,437.5,62.5,200,0.2,0.05
2040,377,862.5,412.5,87.5,200,0.2,0.05
2041,377,887.5,412.5,87.5,200,0.2,0.05
2042,377,862.5,437.5,87.5,200,0.2,0.05
2043,377,887.5,437.5,87.5,200,0.2,0.05
2044,378,925,425,75,200,0.2,0.05
2045,379,962.5,412.5,62.5,200,0.2,0.05
2046,379,987.5,412.5,62.5,200,0.2,0.05
2047,379,962.5,437.5,62.5,200,0.2,0.05
2048,379,987.5,437.5,62.5,200,0.2,0.05
2049,379,962.5,412.5,87.5,200,0.2,0.05
2050,379,987.5,412.5,87.5,200,0.2,0.05
2051,379,962.5,437.5,87.5,200,0.2,0.05
2052,379,987.5,437.5,87.5,200,0.2,0.05
2053,380,12.5,462.5,62.5,200,0.2,0.05
2054,380,37.5,462.5,62.5,200,0.2,0.05
2055,380,12.5,487.5,62.5,200,0.2,0.05
2056,380,37.5,487.5,62.5,200,0.2,0.05
2057,380,12.5,462.5,87.5,200,0.2,0.05
2058,380,37.5,462.5,87.5,200,0.2,0.05
2059,380,12.5,487.5,87.5,200,0.2,0.05
2060,380,37.5,487.5,87.5,200,0.2,0.05
2061,381,62.5,462.5,62.5,200,0.2,0.05
2062,381,87.5,462.5,62.5,200,0.2,0.05
2063,381,62.5,487.5,62.5,200,0.2,0.05
2064,381,87.5,487.5,62.5,200,0.2,0.05
2065,381,62.5,462.5,87.5,200,0.2,0.05
2066,381,87.5,462.5,87.5,200,0.2,0.05
2067,381,62.5,487.5,87.5,200,0.2,0.05
2068,381,87.5,487.5,87.5,200,0.2,0.05
2069,382,125,475,75,200,0.2,0.05
2070,383,175,475,75,200,0.2,0.05
2071,384,225,475,75,200,0.2,0.05
2072,385,275,475,75,200,0.2,0.05
2073,386,325,475,75,200,0.2,0.05
2074,387,362.5,462.5,62.5,200,0.2,0.05
2075,387,387.5,462.5,62.5,200,0.2,0.05
2076,387,362.5,487.5,62.5,200,0.2,0.05
2077,387,387.5,487.5,62.5,200,0.2,0.05
2078,387,362.5,462.5,87.5,200,0.2,0.05
2079,387,387.5,462.5,87.5,200,0.2,0.05
2080,387,362.5,487.5,87.5,200,0.2,0.05
2081,387,387.5,487.5,87.5,200,0.2,0.05
2082,388,425,475,75,199.998,0.2,0.0500001
2083,389,475,475,75,199.992,0.2,0.0500004
2084,390,525,475,75,199.999,0.2,0.0500001
2085,391,562.5,462.5,62.5,200,0.2,0.05
2086,391,587.5,462.5,62.5,200,0.2,0.05
2087,391,562.5,487.5,62.5,200,0.2,0.05
2088,391,587.5,487.5,62.5,200,0.2,0.05
2089,391,562.5,462.5,87.5,200,0.2,0.05
2090,391,587.5,462.5,87.5,200,0.2,0.05
2091,391,562.5,487.5,87.5,200,0.2,0.05
2092,391,587.5,487.5,87.5,200,0.2,0.05
2093,392,625,475,75,200,0.2,0.05
2094,393,675,475,75,200,0.2,0.05
2095,394,725,475,75,200,0.2,0.05
2096,395,762.5,462.5,62.5,200,0.2,0.05
2097,395,787.5,462.5,62.5,200,0.2,0.05
2098,395,762.5,487.5,62.5,200,0.2,0.05
2099,395,787.5,487.5,62.5,200,0.2,0.05
2100,395,762.5,462.5,87.5,200,0.2,0.05
2101,395,787.5,462.5,87.5,200,0.2,0.05
2102,395,762.5,487.5,87.5,200,0.2,0.05
2103,395,787.5,487.5,87.5,200,0.2,0.05
2104,396,812.5,462.5,62.5,200,0.2,0.05
2105,396,837.5,462.5,62.5,200,0.2,0.05
2106,396,812.5,487.5,62.5,200,0.2,0.05
2107,396,837.5,487.5,62.5,200,0.2,0.05
2108,396,812.5,462.5,87.5,200,0.2,0.05
2109,396,837.5,462.5,87.5,200,0.2,0.05
2110,396,812.5,487.5,87.5,200,0.2,0.05
2111,396,837.5,487.5,87.5,200,0.2,0.05
2112,397,875,475,75,200,0.2,0.05
2113,398,925,475,75,200,0.2,0.05
2114,399,975,475,75,200,0.2,0.05
